Date,Open,High,Low,Close,Adj Close,Volume
2021-11-11,56.439999,56.849998,55.820000,56.220001,56.220001,5376300
2021-11-12,55.810001,56.349998,55.650002,55.980000,55.980000,5869800
2021-11-15,55.389999,56.139999,55.180000,56.070000,56.070000,4955300
2021-11-16,56.000000,56.500000,55.680000,56.200001,56.200001,4190100
2021-11-17,55.860001,55.910000,54.459999,55.000000,55.000000,7492900
2021-11-18,55.369999,55.770000,54.840000,55.549999,55.549999,4623700
2021-11-19,54.840000,54.930000,53.520000,53.779999,53.779999,6388900
2021-11-22,53.990002,54.910000,53.910000,54.450001,54.450001,7353500
2021-11-23,55.450001,56.270000,55.439999,56.200001,56.200001,5877400
2021-11-24,55.810001,56.380001,55.779999,55.880001,55.880001,4109000
2021-11-26,52.330002,52.380001,48.560001,49.630001,49.630001,18765600
2021-11-29,51.970001,52.169998,49.639999,50.169998,50.169998,13571400
2021-11-30,48.619999,49.110001,46.470001,47.910000,47.910000,21152500
2021-12-01,49.090000,49.520000,46.869999,47.040001,47.040001,12413700
2021-12-02,46.529999,48.599998,46.160000,48.290001,48.290001,14552000
2021-12-03,49.700001,49.930000,47.549999,48.000000,48.000000,10857300
2021-12-06,49.049999,50.720001,48.770000,50.509998,50.509998,8107500
2021-12-07,51.320000,52.560001,51.320000,51.590000,51.590000,9476800
2021-12-08,51.770000,52.660000,51.709999,52.419998,52.419998,5778000
2021-12-09,51.919998,52.070000,50.970001,51.020000,51.020000,5814100
2021-12-10,51.720001,52.099998,51.320000,52.029999,52.029999,6199000
2021-12-13,51.549999,52.099998,51.200001,51.439999,51.439999,6370000
2021-12-14,50.779999,51.230000,50.320000,50.919998,50.919998,4796200
2021-12-15,50.639999,51.689999,50.240002,51.619999,51.619999,5326100
2021-12-16,51.570000,52.459999,51.290001,51.869999,51.869999,4873300
2021-12-17,51.290001,51.430000,50.369999,50.779999,50.779999,5796800
2021-12-20,49.029999,49.980000,47.959999,49.900002,49.900002,8896700
2021-12-21,50.900002,51.610001,50.590000,51.570000,51.570000,4867600
2021-12-22,51.419998,52.520000,51.250000,52.480000,52.480000,5877200
2021-12-23,52.480000,53.240002,52.349998,53.130001,53.130001,3662700
2021-12-27,52.980000,54.650002,52.810001,54.520000,54.520000,4326300
2021-12-28,54.830002,55.139999,54.540001,54.669998,54.669998,2862300
2021-12-29,54.480000,55.669998,54.360001,55.080002,55.080002,3933400
2021-12-30,55.320000,55.730000,55.029999,55.099998,55.099998,3649000
2021-12-31,54.889999,55.169998,54.040001,54.360001,54.360001,2497900
2022-01-03,53.970001,55.160000,53.939999,54.830002,54.830002,5602900
2022-01-04,55.310001,56.049999,55.250000,55.590000,55.590000,4857000
2022-01-05,56.160000,56.480000,55.430000,55.430000,55.430000,5043500
2022-01-06,57.099998,57.310001,56.650002,56.889999,56.889999,4954400
2022-01-07,56.900002,57.040001,56.369999,56.669998,56.669998,6023600
2022-01-10,56.570000,56.779999,55.830002,56.160000,56.160000,3758000
2022-01-11,56.950001,58.279999,56.540001,58.160000,58.160000,6841500
2022-01-12,58.369999,59.169998,58.360001,58.910000,58.910000,5171600
2022-01-13,59.020000,59.130001,58.209999,58.270000,58.270000,4680700
2022-01-14,59.099998,59.980000,59.070000,59.970001,59.970001,6031200
2022-01-18,60.360001,61.090000,60.160000,60.970001,60.970001,6240800
2022-01-19,61.250000,61.900002,60.980000,61.049999,61.049999,5435700
2022-01-20,61.240002,62.169998,60.610001,60.660000,60.660000,4278400
2022-01-21,60.869999,61.240002,60.080002,60.779999,60.779999,5410200
2022-01-24,59.910000,60.220001,58.810001,60.110001,60.110001,9098900
2022-01-25,59.910000,61.169998,59.880001,60.970001,60.970001,6104800
2022-01-26,61.669998,62.520000,61.410000,61.680000,61.680000,6735100
2022-01-27,62.660000,62.709999,61.360001,61.860001,61.860001,5749100
2022-01-28,62.639999,62.990002,61.419998,61.970001,61.970001,4187100
2022-01-31,62.189999,62.500000,61.360001,62.480000,62.480000,3142800
2022-02-01,61.910000,62.759998,61.580002,62.529999,62.529999,4308300
2022-02-02,62.779999,62.860001,61.750000,62.520000,62.520000,3332600
2022-02-03,62.099998,63.810001,61.900002,63.509998,63.509998,5222200
2022-02-04,64.680000,65.349998,64.650002,64.910004,64.910004,4830400
2022-02-07,64.610001,65.050003,64.470001,64.680000,64.680000,2247200
2022-02-08,63.709999,63.830002,62.849998,63.619999,63.619999,4923200
2022-02-09,63.790001,64.370003,63.509998,64.169998,64.169998,3933700
2022-02-10,63.900002,65.080002,63.590000,63.959999,63.959999,4787600
2022-02-11,64.430000,66.339996,64.370003,65.739998,65.739998,12309200
2022-02-14,64.970001,66.879997,64.800003,66.360001,66.360001,9540700
2022-02-15,64.199997,64.400002,63.540001,64.279999,64.279999,10076300
2022-02-16,65.080002,65.870003,63.500000,63.540001,63.540001,6978300
2022-02-17,63.619999,64.500000,63.419998,64.169998,64.169998,7116200
2022-02-18,63.139999,65.000000,62.919998,64.739998,64.739998,8438400
2022-02-22,66.860001,66.930000,65.279999,65.540001,65.540001,9307800
2022-02-23,65.900002,67.320000,65.660004,66.239998,66.239998,8562400
2022-02-24,70.190002,70.239998,65.070000,66.339996,66.339996,18256700
2022-02-25,65.559998,66.120003,64.400002,65.800003,65.800003,8803300
2022-02-28,67.379997,68.260002,66.820000,67.480003,67.480003,8883300
2022-03-01,70.339996,72.629997,70.099998,71.820000,71.820000,16803600
2022-03-02,74.150002,76.199997,71.750000,75.419998,75.419998,21956100
2022-03-03,74.760002,76.370003,74.000000,74.529999,74.529999,18443800
2022-03-04,77.000000,80.000000,76.180000,79.459999,79.459999,17341900
2022-03-07,79.930000,83.400002,79.699997,82.370003,82.370003,16563300
2022-03-08,85.430000,87.839996,81.570000,85.430000,85.430000,29882700
2022-03-09,80.000000,81.099998,72.269997,75.470001,75.470001,29934600
2022-03-10,77.059998,77.480003,72.980003,74.059998,74.059998,11738200
2022-03-11,74.809998,76.550003,74.260002,76.400002,76.400002,7924400
2022-03-14,73.529999,73.559998,71.459999,72.839996,72.839996,9470000
2022-03-15,69.570000,70.550003,67.900002,68.629997,68.629997,13575300
2022-03-16,70.639999,71.080002,67.730003,68.279999,68.279999,7392700
2022-03-17,72.650002,74.440002,72.389999,73.680000,73.680000,9653600
2022-03-18,74.250000,75.000000,73.550003,74.639999,74.639999,4437200
2022-03-21,77.410004,79.660004,77.260002,79.540001,79.540001,6410800
2022-03-22,78.690002,79.650002,77.550003,78.559998,78.559998,4175300
2022-03-23,81.379997,82.480003,81.080002,81.949997,81.949997,6155100
2022-03-24,81.669998,81.779999,79.300003,79.750000,79.750000,4417200
2022-03-25,78.879997,81.730003,78.410004,80.739998,80.739998,7534500
2022-03-28,76.849998,77.919998,74.150002,74.529999,74.529999,8934500
2022-03-29,72.300003,76.430000,72.070000,76.150002,76.150002,8954800
2022-03-30,78.070000,78.700996,77.300003,77.910004,77.910004,4881619
